gravityspy_id,true_label,ifo,image_paths,scales
0u6A6YKT5w,Blip,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_0u6A6YKT5w_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_0u6A6YKT5w_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_0u6A6YKT5w_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_0u6A6YKT5w_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
0uDLKL74nc,Air_Compressor,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_0uDLKL74nc_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_0uDLKL74nc_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_0uDLKL74nc_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_0uDLKL74nc_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
0vNoxvfzdg,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_0vNoxvfzdg_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_0vNoxvfzdg_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_0vNoxvfzdg_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_0vNoxvfzdg_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
0vs4hgxepo,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0vs4hgxepo_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0vs4hgxepo_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0vs4hgxepo_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0vs4hgxepo_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
0x1oGdHyBh,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0x1oGdHyBh_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0x1oGdHyBh_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0x1oGdHyBh_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0x1oGdHyBh_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
0xWVm9Hddl,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0xWVm9Hddl_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0xWVm9Hddl_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0xWVm9Hddl_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0xWVm9Hddl_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
0zGSvDUp45,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0zGSvDUp45_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0zGSvDUp45_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0zGSvDUp45_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0zGSvDUp45_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
0ze2NPQzog,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0ze2NPQzog_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0ze2NPQzog_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0ze2NPQzog_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_0ze2NPQzog_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
10XWucXqN5,Blip,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_10XWucXqN5_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_10XWucXqN5_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_10XWucXqN5_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_10XWucXqN5_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
118APZXBug,Blip,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_118APZXBug_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_118APZXBug_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_118APZXBug_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\L1_118APZXBug_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
127dwouUch,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_127dwouUch_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_127dwouUch_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_127dwouUch_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_127dwouUch_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
14q9cQISeT,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_14q9cQISeT_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_14q9cQISeT_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_14q9cQISeT_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_14q9cQISeT_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
17Cxqmh50P,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_17Cxqmh50P_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_17Cxqmh50P_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_17Cxqmh50P_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_17Cxqmh50P_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1BAZn2EkbK,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BAZn2EkbK_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BAZn2EkbK_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BAZn2EkbK_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BAZn2EkbK_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1BYozwRTej,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BYozwRTej_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BYozwRTej_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BYozwRTej_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1BYozwRTej_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1FINsfQz2i,1400Ripples,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1FINsfQz2i_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1FINsfQz2i_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1FINsfQz2i_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1FINsfQz2i_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1H3I523Vrk,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1H3I523Vrk_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1H3I523Vrk_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1H3I523Vrk_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1H3I523Vrk_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1KMgdxFq9m,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1KMgdxFq9m_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1KMgdxFq9m_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1KMgdxFq9m_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1KMgdxFq9m_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1MCjFwUHye,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1MCjFwUHye_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1MCjFwUHye_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1MCjFwUHye_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1MCjFwUHye_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1N6HRIPZul,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N6HRIPZul_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N6HRIPZul_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N6HRIPZul_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N6HRIPZul_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1N7wPW5ehR,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N7wPW5ehR_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N7wPW5ehR_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N7wPW5ehR_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1N7wPW5ehR_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1OZ9gdGwsx,Air_Compressor,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_1OZ9gdGwsx_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_1OZ9gdGwsx_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_1OZ9gdGwsx_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Air_Compressor\\H1_1OZ9gdGwsx_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1OjjQbw2Qc,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1OjjQbw2Qc_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1OjjQbw2Qc_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1OjjQbw2Qc_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_1OjjQbw2Qc_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1WGm9sfium,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1WGm9sfium_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1WGm9sfium_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1WGm9sfium_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1WGm9sfium_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1WsoxCBoC7,1400Ripples,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1WsoxCBoC7_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1WsoxCBoC7_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1WsoxCBoC7_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_1WsoxCBoC7_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1ZiBLwkoSA,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1ZiBLwkoSA_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1ZiBLwkoSA_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1ZiBLwkoSA_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1ZiBLwkoSA_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1c5dyc3tkT,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1c5dyc3tkT_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1c5dyc3tkT_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1c5dyc3tkT_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1c5dyc3tkT_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1cAEnbDsQz,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1cAEnbDsQz_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1cAEnbDsQz_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1cAEnbDsQz_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1cAEnbDsQz_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1dlDfES24R,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1dlDfES24R_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1dlDfES24R_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1dlDfES24R_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1dlDfES24R_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1fJBsJGKua,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fJBsJGKua_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fJBsJGKua_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fJBsJGKua_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fJBsJGKua_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1fSBxlttJe,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fSBxlttJe_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fSBxlttJe_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fSBxlttJe_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1fSBxlttJe_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
1g8Qu5xd3J,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1g8Qu5xd3J_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1g8Qu5xd3J_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1g8Qu5xd3J_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_1g8Qu5xd3J_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
